id;pc_1;pc_2;pc_3;pc_4;pc_5;pc_6;pc_7;pc_8;pc_9;pc_10
evernote:///view/2147483647/s94/18e4b6c9-8bf7-453a-a97f-1842c4c1d609/18e4b6c9-8bf7-453a-a97f-1842c4c1d609/;0.8779733739263256;0.06262200597506723;0.15078432776917558;0.11952123918107263;-0.140869301402939;0.2371227656123363;-0.09825196882624376;0.14981696129101368;-0.19375084267789194;-0.13583531602964075
evernote:///view/2147483647/s94/ccd790b2-b585-4d0e-8cc1-219015b546ab/ccd790b2-b585-4d0e-8cc1-219015b546ab/;0.4347973801857426;-0.15351663034133287;0.029928460219120184;-0.1918032629159443;-0.08831132403988387;-0.09623952124173009;0.2314689443772027;0.1565032148842488;0.0924512175690765;-0.19561290389675307
evernote:///view/2147483647/s94/902ecf4d-5c1d-44ab-8ec5-9b20fcf72802/902ecf4d-5c1d-44ab-8ec5-9b20fcf72802/;0.8849243215466578;-0.08423221630599252;0.10033504214749231;-0.041293145414931204;0.0670088922542887;0.09096643594451442;-0.24421351088995394;0.11383075711311859;-0.1424433275392936;0.004620259133671811
evernote:///view/2147483647/s94/7cbb0cd6-c8fe-494e-8daf-c86b45d20aa6/7cbb0cd6-c8fe-494e-8daf-c86b45d20aa6/;0.031300831611388684;0.4697576996432849;-0.3831749081686867;-0.6223471170177346;0.3004740421736671;-0.1210680189279923;0.14965540462335986;0.211750696956353;0.05611708314404082;0.14288019489432208
evernote:///view/2147483647/s94/8728baa0-3b47-4dfc-8f4d-046931d54934/8728baa0-3b47-4dfc-8f4d-046931d54934/;0.8316108443633559;-0.11653349458503663;0.0845037733384573;-0.12376558048411251;0.1944596000753931;-0.2529701006185192;-0.3237022201917467;0.0952537044971363;-0.16984920666211464;0.16252523293092808
evernote:///view/2147483647/s94/b658c774-18e2-4d89-8035-66969ae23eba/b658c774-18e2-4d89-8035-66969ae23eba/;0.43363020633132254;-0.2543412938097502;-0.010403553493821355;-0.3821695989436719;0.20098428197701246;-0.4951448250793069;0.033402860465241636;0.0960907885962531;-0.042964705677790815;0.02474766060138052
evernote:///view/2147483647/s94/2d5220b1-959d-4d75-90bd-bfef9048b78d/2d5220b1-959d-4d75-90bd-bfef9048b78d/;0.4901068391101803;-0.24470904796328705;0.23473923179319725;-0.21977806695181923;0.4396414643238176;-0.5005637391883047;-0.14226462765129524;0.02074635831762396;-0.31075494853814917;0.15059927637618759
evernote:///view/2147483647/s94/71002a5a-ed25-4e4d-b9d3-1986e52046f7/71002a5a-ed25-4e4d-b9d3-1986e52046f7/;0.7014470289909841;-0.04387799293724199;0.438869071644973;0.172405446857212;0.11365480564831801;0.44095107451809523;-0.09821003399768227;0.05087130309746432;0.01850310095985253;-0.004786232043591583
evernote:///view/2147483647/s94/f3520478-c33b-4e6e-b9cf-dcaa3b95b365/f3520478-c33b-4e6e-b9cf-dcaa3b95b365/;-0.8765492534728643;-0.8262782966714273;0.07914548953677464;0.06479092209735807;-0.0382039443508749;0.3461186318897119;0.2790880317108608;-0.42967849600608243;-0.19721530182850966;0.10962807916217705
evernote:///view/2147483647/s94/6d1616de-75c7-405f-911a-cbd6d88f657e/6d1616de-75c7-405f-911a-cbd6d88f657e/;0.7192672116373627;0.4968877309507721;-0.2729890873047411;0.937213841067602;-0.4662289192856318;-0.2699866789436676;-0.07193745511834825;-0.33466316867425205;-0.08857570167213838;0.13297204283977176
evernote:///view/2147483647/s94/0a66f199-743c-4f76-a9f9-a903a2bbb3d1/0a66f199-743c-4f76-a9f9-a903a2bbb3d1/;-0.04864113000378609;1.0023197742989505;-0.6432529318235558;0.18458834087209808;-0.2080469771689343;-0.08597175913733142;0.11623646102363548;-0.06045867359875587;0.10094104813141697;0.10111209909451811
evernote:///view/2147483647/s94/aaccb2ba-3635-4139-81fc-bee06c2166f8/aaccb2ba-3635-4139-81fc-bee06c2166f8/;0.09760065017162428;0.7010698009201374;-0.6016492201667774;-0.14348859344787634;2.1075991477706446E-4;-0.04951229223629293;0.2991214349398032;0.05941011468563807;0.2002504882372133;0.13920163850382639
evernote:///view/2147483647/s94/9a6edc6c-4fd7-4783-bee7-23c1ff67d504/9a6edc6c-4fd7-4783-bee7-23c1ff67d504/;0.6788077825247228;0.2524929912059944;-0.2490895835515507;0.6182597281186286;-0.16943974598652;-0.2155540543010402;-0.2532533550125922;-0.17198529131199822;-0.27025489351776233;-0.03866985772083141
evernote:///view/2147483647/s94/08ef5a4c-0f93-40f7-8292-3475ae2cfc47/08ef5a4c-0f93-40f7-8292-3475ae2cfc47/;0.7704524221471262;-0.041071254518289246;0.3522399276809475;0.07531503173559564;0.06463534745081305;0.24654981001606602;-0.1825152872848295;0.08405011410595073;0.1115525742890039;0.11586445667662082
evernote:///view/2147483647/s94/92185793-1c39-48cb-9893-a2fb0d5eab68/92185793-1c39-48cb-9893-a2fb0d5eab68/;0.7778497364427542;-0.058421012764275415;0.35004318911734955;0.028895657865970786;0.12807589689136445;0.1612367725208647;-0.20806254779377834;0.07418340536970738;0.040963929375746944;0.14816383760974935
evernote:///view/2147483647/s94/dc73d868-516c-486c-b4fc-98ab5142be3e/dc73d868-516c-486c-b4fc-98ab5142be3e/;0.27853617550069365;-0.12357639193132036;0.23272553329190054;-0.11452457596188392;0.10203047179752932;-0.2301939152160036;0.16379150490833488;0.06258062626319415;0.1129049579803641;-0.009282947292402517
evernote:///view/2147483647/s94/47ee58d1-d833-41ea-a23c-3363426ae221/47ee58d1-d833-41ea-a23c-3363426ae221/;0.2859334897963219;-0.14092615017730653;0.23052879472830262;-0.16094394983150878;0.1654710212380807;-0.3155069527112049;0.138244244399386;0.05271391752695083;0.042316313067107175;0.023016433640725982
evernote:///view/2147483647/s94/f17725d6-a267-4d72-a441-19512c646f0c/f17725d6-a267-4d72-a441-19512c646f0c/;-0.8418821151351094;-0.2667424215899566;0.4693024912106144;-0.5494672556985646;-0.20787105394659577;-0.6413084069082153;-0.10902959638070364;-0.5015662508541091;-0.06285637304800758;-7.599778515295433E-4
evernote:///view/2147483647/s94/4998309f-f0d7-45fd-995b-0c896fee9b59/4998309f-f0d7-45fd-995b-0c896fee9b59/;-0.9302456821438693;0.4998542450755116;0.1024541386829429;-0.3357549142618814;-0.004144557867159504;0.21683370931621396;-0.05637343667936827;-0.11646266965528397;0.2599826240352904;0.10657270036437907
evernote:///view/2147483647/s94/33f4b6b6-85f6-4e4d-9a87-1b565bc8190b/33f4b6b6-85f6-4e4d-9a87-1b565bc8190b/;-0.07825171667005812;-0.922274719579057;-0.6189450437506356;-0.19848842343269296;-0.2657381970580376;0.23882579595288472;0.10694683223865044;-0.0905446738964053;-0.023851118192463515;-0.001217103246265283
evernote:///view/2147483647/s94/43a09698-ae4a-466b-b5aa-b98efdde73fa/43a09698-ae4a-466b-b5aa-b98efdde73fa/;-1.384871692389427;-0.9042385318857759;-0.10661679285820969;0.6998033605547156;0.05815916757289888;0.07614806946608338;-0.09157887333695992;0.25236726277763366;0.12654557004472922;-0.021689453043778978
evernote:///view/2147483647/s94/3fe8813e-8ac1-4a9c-ba41-255f00ec989e/3fe8813e-8ac1-4a9c-ba41-255f00ec989e/;0.8265210668841719;-0.26571393219728723;-0.10660554584196996;-0.0702116839622388;-0.08329375427921162;0.34552167979377035;-0.4760540240995565;0.24488193193499783;0.1850624716776888;0.027170715502680326
evernote:///view/2147483647/s94/3c6436bb-4956-4bd2-b1b5-22b0f75a0674/3c6436bb-4956-4bd2-b1b5-22b0f75a0674/;-0.9456797753360878;0.8340152783865955;0.27253166407300294;0.025884175980588356;-0.17107906992822144;0.2663748270580792;0.5166650458698542;0.11383556441619455;-0.6036335474361506;-0.07100559880754849
evernote:///view/2147483647/s94/9fe3d7a7-a322-4c61-90f0-2c3e963fef6f/9fe3d7a7-a322-4c61-90f0-2c3e963fef6f/;0.5637408747711862;-0.022926974670223425;0.03492604207903047;0.3169307932000899;-0.04952402504154622;-0.1544668795599513;0.053473654117449476;-0.08346451531410494;0.24915359683482216;0.14684831122334557
evernote:///view/2147483647/s94/9ac6a6c3-094b-4f1f-8af9-10601a5e1452/9ac6a6c3-094b-4f1f-8af9-10601a5e1452/;0.44670545359496716;-0.10707099321014815;-0.0990492913499188;-0.10475993893799655;-0.25069106437289634;-0.03063664105756446;0.21604445249375331;0.18324111023812287;0.1926211328616745;-0.2787488208839572
evernote:///view/2147483647/s94/23ac17c1-1739-4cdd-bbba-b325955bbad0/23ac17c1-1739-4cdd-bbba-b325955bbad0/;0.45410276789059534;-0.12442075145613432;-0.10124602991351667;-0.15117931280762142;-0.1872505149323449;-0.11594967855276579;0.19049719198480441;0.17337440150187955;0.12203248794841753;-0.24644943995082869
evernote:///view/2147483647/s94/00964167-c2f2-432f-91c4-7886d360ff51/00964167-c2f2-432f-91c4-7886d360ff51/;0.12037936416046989;-0.9898060696249129;-0.7212115321286579;-0.18315460203917572;0.006697973602382168;0.1827675943385283;0.18154494370352087;0.017824227528864672;-0.05896735185742779;-0.006325359969958422
evernote:///view/2147483647/s94/589e02a9-432d-4e5c-99a5-86d2d1701b71/589e02a9-432d-4e5c-99a5-86d2d1701b71/;0.07095785234538078;-1.0189513156670882;-0.6939648484752505;-0.23942652899204547;0.0353498664761176;0.09424677348801436;0.1299129097628089;-0.00392466251621458;-0.1466224966006828;0.0883041568164351
evernote:///view/2147483647/s94/80ef92b8-6383-4dc8-acd6-7ae999a1338f/80ef92b8-6383-4dc8-acd6-7ae999a1338f/;0.2434775820366747;0.18768078128480567;-0.2142138805618104;0.28531810364850796;-0.5804194321172949;-0.3395098903450504;0.11412977448184243;0.02304564215973986;0.07665139873872348;-0.03955137088291598
evernote:///view/2147483647/s94/5834a08a-7e4a-42c5-bed7-57ab4b0d9aed/5834a08a-7e4a-42c5-bed7-57ab4b0d9aed/;-0.6075987894576212;-0.0731992042192694;0.6830313858386667;-0.3286289578435035;-0.5260213723445651;0.004144891301663192;-0.20617619772165535;-0.3830249703776143;0.27984797553074614;-0.08613921421632915
evernote:///view/2147483647/s94/143ea88a-8913-4ca4-8a04-1d3d8dc62c9f/143ea88a-8913-4ca4-8a04-1d3d8dc62c9f/;-0.29721463251053437;0.7132131386696179;-0.48591951842139697;-0.535759221836327;-0.3120050402918101;0.11346544268683112;-0.6200235009180287;-0.23535521891971012;-0.13862359410874636;-0.4085504209059429
