id;pc_1;pc_2;pc_3;pc_4;pc_5;pc_6;pc_7;pc_8;pc_9
evernote:///view/2147483647/s94/18e4b6c9-8bf7-453a-a97f-1842c4c1d609/18e4b6c9-8bf7-453a-a97f-1842c4c1d609/;0.817999632995378;0.14247929072549687;-0.09050472006214244;0.2435827832436388;0.22332804244755647;-0.00965323543711584;0.19027152199293698;-0.2602325476289302;-0.20773013717834923
evernote:///view/2147483647/s94/ccd790b2-b585-4d0e-8cc1-219015b546ab/ccd790b2-b585-4d0e-8cc1-219015b546ab/;0.3614307365737826;-0.21490622308968638;0.12287926650590399;0.05345027629683209;-0.11912620807873735;0.26899080404782677;0.04974662483411207;-0.03198993249779239;-0.07411184812174536
evernote:///view/2147483647/s94/902ecf4d-5c1d-44ab-8ec5-9b20fcf72802/902ecf4d-5c1d-44ab-8ec5-9b20fcf72802/;0.8360727004981069;-0.029938681500757666;0.0586741333126082;0.005898696579236515;0.19546513121670403;-0.17505923080184804;0.177240227537641;-0.13747083613782834;-0.0842867136673304
evernote:///view/2147483647/s94/7cbb0cd6-c8fe-494e-8daf-c86b45d20aa6/7cbb0cd6-c8fe-494e-8daf-c86b45d20aa6/;-0.14229634027825872;0.41305628364563024;0.65833628320026;-0.33442346697374303;-0.18155095871113894;0.11028166438422757;0.21435342371138852;0.19052484214876475;0.011629846921958707
evernote:///view/2147483647/s94/8728baa0-3b47-4dfc-8f4d-046931d54934/8728baa0-3b47-4dfc-8f4d-046931d54934/;0.7779327923383642;-0.10421872243217392;0.1066002531090862;-0.1619225215661169;-0.0660632193912115;-0.4033887303062187;0.2756230594999697;-0.0026001489977264137;0.014326219398215177
evernote:///view/2147483647/s94/b658c774-18e2-4d89-8035-66969ae23eba/b658c774-18e2-4d89-8035-66969ae23eba/;0.363756154611726;-0.35936546675163245;0.28835063200844246;-0.2704127998747211;-0.3721539795837673;-0.10035170971542186;0.15451844808433743;0.028972153659406957;0.14556797868455507
evernote:///view/2147483647/s94/2d5220b1-959d-4d75-90bd-bfef9048b78d/2d5220b1-959d-4d75-90bd-bfef9048b78d/;0.5396021095574394;-0.31151631581827555;0.20835310208286348;-0.3570989656025859;-0.3771592581612914;-0.39782932130519116;0.2845253368381786;-0.09590994315251843;0.1695613824321123
evernote:///view/2147483647/s94/71002a5a-ed25-4e4d-b9d3-1986e52046f7/71002a5a-ed25-4e4d-b9d3-1986e52046f7/;0.8151222906295711;0.034298989283294695;-0.04907215377144681;0.16653881028795864;0.36227674345225447;0.0028360953809197786;0.09144015009337114;-0.05517672265758601;-0.20302501864207803
evernote:///view/2147483647/s94/f3520478-c33b-4e6e-b9cf-dcaa3b95b365/f3520478-c33b-4e6e-b9cf-dcaa3b95b365/;-0.5303373971105138;-0.5489905271143537;0.012708127616787308;0.13863389518637984;0.004278193591764554;0.15000143239454367;-0.3748175904189152;-0.2532828223643942;-0.05646106325425154
evernote:///view/2147483647/s94/6d1616de-75c7-405f-911a-cbd6d88f657e/6d1616de-75c7-405f-911a-cbd6d88f657e/;0.5437261919191434;0.6648280816439877;-0.9706804672632076;0.19792732628436435;-0.22929646266201842;-0.2211758131543685;-0.2838975503459175;-0.01226400797664875;0.05752647641420953
evernote:///view/2147483647/s94/0a66f199-743c-4f76-a9f9-a903a2bbb3d1/0a66f199-743c-4f76-a9f9-a903a2bbb3d1/;-0.33346321518473415;1.0612949923837194;-0.1581656812963311;-0.030291447357035664;-0.1653496120383371;0.06837774638320063;-0.10845336470596853;0.2077132743939741;0.0785606720800737
evernote:///view/2147483647/s94/aaccb2ba-3635-4139-81fc-bee06c2166f8/aaccb2ba-3635-4139-81fc-bee06c2166f8/;-0.14940351074349;0.7370738720118937;0.173590287174514;-0.19277786381709697;-0.16931241056606508;0.30395439950888287;-0.0710628465930548;0.22933841831267493;-0.04139362409752976
evernote:///view/2147483647/s94/9a6edc6c-4fd7-4783-bee7-23c1ff67d504/9a6edc6c-4fd7-4783-bee7-23c1ff67d504/;0.5263647405251733;0.36319458101321567;-0.6482157719155536;-0.044287808713310506;-0.03240375255087623;-0.29374294563793435;-0.11419473411127523;-0.2511902604977026;0.1720784820333511
evernote:///view/2147483647/s94/08ef5a4c-0f93-40f7-8292-3475ae2cfc47/08ef5a4c-0f93-40f7-8292-3475ae2cfc47/;0.8269084032112429;0.017617339324029938;-0.0017216540891353063;0.1473086366670167;0.2435241441046043;-0.12613487159728715;0.15609954825513345;0.14514888243412072;-0.21341315504377759
evernote:///view/2147483647/s94/92185793-1c39-48cb-9893-a2fb0d5eab68/92185793-1c39-48cb-9893-a2fb0d5eab68/;0.8352885671586572;-0.008077728989590985;0.04137686074448673;0.08305259118352787;0.1767994992103841;-0.19729300207039424;0.1904195792328414;0.11223123704202376;-0.1659178330538785
evernote:///view/2147483647/s94/dc73d868-516c-486c-b4fc-98ab5142be3e/dc73d868-516c-486c-b4fc-98ab5142be3e/;0.30610768540986893;-0.20293139661921922;0.08915056996811992;-0.035311561964427904;-0.26369561538684405;0.05150242425159726;0.10072141090131918;0.1317607552859892;0.004327772030341422
evernote:///view/2147483647/s94/47ee58d1-d833-41ea-a23c-3363426ae221/47ee58d1-d833-41ea-a23c-3363426ae221/;0.31448784935728324;-0.22862646493284017;0.13224908480174194;-0.0995676074479167;-0.3304202602810642;-0.01965570622150982;0.13504144187902709;0.09884310989389226;0.051823094020240455
evernote:///view/2147483647/s94/f17725d6-a267-4d72-a441-19512c646f0c/f17725d6-a267-4d72-a441-19512c646f0c/;-0.8139319394348945;-0.6859439040050501;0.3298744131009213;0.26390485309585987;-0.5670121017933081;-0.4905364156127466;-0.28642847768964597;-0.14317221270784533;-0.1861364843402169
evernote:///view/2147483647/s94/4998309f-f0d7-45fd-995b-0c896fee9b59/4998309f-f0d7-45fd-995b-0c896fee9b59/;-0.9283543978985088;0.2906325620543261;0.3703424548620604;0.14212250839536344;0.1406545144598393;-0.02843022563589634;-0.14282307243682293;0.24572050354228278;-0.032229026526971905
evernote:///view/2147483647/s94/33f4b6b6-85f6-4e4d-9a87-1b565bc8190b/33f4b6b6-85f6-4e4d-9a87-1b565bc8190b/;-0.026668633377996645;-0.5456305041559893;0.14932269242300394;-0.0029896112137650227;0.1613090682310627;0.2467325664204778;-0.2712389183462513;-0.01612671716616667;-9.646903702438935E-4
evernote:///view/2147483647/s94/43a09698-ae4a-466b-b5aa-b98efdde73fa/43a09698-ae4a-466b-b5aa-b98efdde73fa/;-1.0592440408675687;-0.7011730091194187;-0.7147220305528079;-0.22485992208359756;0.2793913722085629;0.13235791777704434;0.12820558229404233;0.15343411452675373;0.08757597686094407
evernote:///view/2147483647/s94/3fe8813e-8ac1-4a9c-ba41-255f00ec989e/3fe8813e-8ac1-4a9c-ba41-255f00ec989e/;0.7329102018767447;-0.22371522749287998;0.035018739020522015;0.011910834683920762;0.661377490241491;-0.05705321811351788;0.025843050509833126;0.14353416629501536;0.17628477477795393
evernote:///view/2147483647/s94/3c6436bb-4956-4bd2-b1b5-22b0f75a0674/3c6436bb-4956-4bd2-b1b5-22b0f75a0674/;-0.9135139873806154;0.6934541261811598;0.07764210956732259;0.4266147304717197;-0.18775341525144035;0.3629129280475484;0.24810628898389156;-0.5840913390420052;0.028514943438477297
evernote:///view/2147483647/s94/9fe3d7a7-a322-4c61-90f0-2c3e963fef6f/9fe3d7a7-a322-4c61-90f0-2c3e963fef6f/;0.5432683732438367;0.019251030651656585;-0.33153193605560266;-0.019992455592753148;-0.12505915930124978;0.013125226185988006;-0.12267471496543975;0.27086415422119475;-0.08507727226415547
evernote:///view/2147483647/s94/9ac6a6c3-094b-4f1f-8af9-10601a5e1452/9ac6a6c3-094b-4f1f-8af9-10601a5e1452/;0.3132108677930148;-0.15561161532598378;0.006917267437017612;0.1311325235727785;-0.015266483494080347;0.3492588259667529;-0.017155735424154387;0.0073284882844147385;-0.11281478332717552
evernote:///view/2147483647/s94/23ac17c1-1739-4cdd-bbba-b325955bbad0/23ac17c1-1739-4cdd-bbba-b325955bbad0/;0.32159103174042913;-0.18130668363960473;0.050015782270639624;0.06687647808928968;-0.08199112838830051;0.2781006954936458;0.017164295553553543;-0.025589157107682208;-0.06531946133727647
evernote:///view/2147483647/s94/00964167-c2f2-432f-91c4-7886d360ff51/00964167-c2f2-432f-91c4-7886d360ff51/;0.18891375559537207;-0.5567065579231083;0.1765238441759414;-0.3029067346131369;0.12641654498593202;0.33700449141091593;-0.1866842201899075;-0.012962071670026514;0.20744045364748606
evernote:///view/2147483647/s94/589e02a9-432d-4e5c-99a5-86d2d1701b71/589e02a9-432d-4e5c-99a5-86d2d1701b71/;0.13926144896943132;-0.6140186255407059;0.21715183236794255;-0.32534794753434026;0.06614359583504428;0.23550413086503344;-0.150138688129929;-0.06647032628508076;0.19572264874076592
evernote:///view/2147483647/s94/80ef92b8-6383-4dc8-acd6-7ae999a1338f/80ef92b8-6383-4dc8-acd6-7ae999a1338f/;0.06154415436706331;0.1478993555388746;-0.44133543721168383;0.3001313126139702;-0.2819622358925736;0.09218842159588088;-0.09619870566543964;0.1605246595806655;0.30753880794196464
evernote:///view/2147483647/s94/5834a08a-7e4a-42c5-bed7-57ab4b0d9aed/5834a08a-7e4a-42c5-bed7-57ab4b0d9aed/;-0.5231396464283529;-0.3868103677861436;0.19886008319393547;0.7518726244963269;-0.035555690254207455;-0.3317729839401308;-0.30154732429912323;0.17391709377491088;-0.19866628374394427
evernote:///view/2147483647/s94/143ea88a-8913-4ca4-8a04-1d3d8dc62c9f/143ea88a-8913-4ca4-8a04-1d3d8dc62c9f/;-0.5751923653349762;0.6053102198522365;0.4812650242878831;0.17730476079968122;0.29966441188194903;-0.5295375653567025;-0.22673297816659133;-0.0771970357671739;0.30468464819621477
